DateTime,pred_poisson_mean_4hr
2020-12-01 06:00:00,0.14319660311091167
2020-12-01 12:00:00,0.6610738619775282
2020-12-01 16:00:00,0.6012621003034666
2020-12-01 22:00:00,0.4476951808045984
2020-12-02 06:00:00,0.09892353755979881
2020-12-02 12:00:00,0.5035979823420531
2020-12-02 16:00:00,0.6143259450886732
2020-12-02 22:00:00,0.39899056041337183
2020-12-03 06:00:00,0.08696101309546246
2020-12-03 12:00:00,0.6564332739433798
2020-12-03 16:00:00,0.6940754897492437
2020-12-03 22:00:00,0.3734637832269263
2020-12-04 06:00:00,0.14470750343374902
2020-12-04 12:00:00,0.4875674150340883
2020-12-04 16:00:00,0.6620031981189112
2020-12-04 22:00:00,0.5444560956160667
2020-12-05 06:00:00,0.08632544960951707
2020-12-05 12:00:00,0.4536030779665396
2020-12-05 16:00:00,0.6330405709992867
2020-12-05 22:00:00,0.4356774599752841
2020-12-06 06:00:00,0.09870456407098427
2020-12-06 12:00:00,0.420148619331513
2020-12-06 16:00:00,0.6547714090226601
2020-12-06 22:00:00,0.5498635932440127
2020-12-07 06:00:00,0.07923084126445955
2020-12-07 12:00:00,0.7085120459998465
2020-12-07 16:00:00,0.7208209061874282
2020-12-07 22:00:00,0.44889146579579414
2020-12-08 06:00:00,0.07694563683471296
2020-12-08 12:00:00,0.5796613350932918
2020-12-08 16:00:00,0.692774553058821
2020-12-08 22:00:00,0.5392034105981225
2020-12-09 06:00:00,0.1032832049451741
2020-12-09 12:00:00,0.4526868780145314
2020-12-09 16:00:00,0.6677906559398084
2020-12-09 22:00:00,0.48217267302831973
2020-12-10 06:00:00,0.08711363659183383
2020-12-10 12:00:00,0.4391812106472033
2020-12-10 16:00:00,0.5387804778509083
2020-12-10 22:00:00,0.3719640964997642
2020-12-11 06:00:00,0.08282669551005795
2020-12-11 12:00:00,0.38922895710195105
2020-12-11 16:00:00,0.6840282699686535
2020-12-11 22:00:00,0.54231624292946
2020-12-12 06:00:00,0.08085062918203978
2020-12-12 12:00:00,0.5831529413539989
2020-12-12 16:00:00,0.6275663458978248
2020-12-12 22:00:00,0.45723579807503945
2020-12-13 06:00:00,0.09493109816756519
2020-12-13 12:00:00,0.5444915383600839
2020-12-13 16:00:00,0.46540761727696595
2020-12-13 22:00:00,0.4074403126393976
2020-12-14 06:00:00,0.103813311293953
2020-12-14 12:00:00,0.48049878410448704
2020-12-14 16:00:00,0.7211358677216881
2020-12-14 22:00:00,0.5173678134627607
2020-12-15 06:00:00,0.09032985645518933
2020-12-15 12:00:00,0.5946186360816191
2020-12-15 16:00:00,0.7033942268565079
2020-12-15 22:00:00,0.6059510735809426
2020-12-16 06:00:00,0.13784218168176363
2020-12-16 12:00:00,0.49110990424847245
2020-12-16 16:00:00,0.696408321996183
2020-12-16 22:00:00,0.5221050755123198
2020-12-17 06:00:00,0.09870456407098427
2020-12-17 12:00:00,0.6430739623833122
2020-12-17 16:00:00,0.7115413203315406
2020-12-17 22:00:00,0.48724772119571613
2020-12-18 06:00:00,0.08632544960951707
2020-12-18 12:00:00,0.5666813614698705
2020-12-18 16:00:00,0.6601599611369905
2020-12-18 22:00:00,0.5801735992627947
2020-12-19 06:00:00,0.08503529309496656
2020-12-19 12:00:00,0.4584931077519185
2020-12-19 16:00:00,0.6009546459095207
2020-12-19 22:00:00,0.4880863790123621
2020-12-20 06:00:00,0.2143023543016806
2020-12-20 12:00:00,0.5846944067238778
2020-12-20 16:00:00,0.6335203208929089
2020-12-20 22:00:00,0.4719983352059569
2020-12-21 06:00:00,0.13899303064511614
2020-12-21 12:00:00,0.7156864469794846
2020-12-21 16:00:00,0.689831761013865
2020-12-21 22:00:00,0.5431794033681518
2020-12-22 06:00:00,0.09265115297169127
2020-12-22 12:00:00,0.5916401270324976
2020-12-22 16:00:00,0.6966185797036191
2020-12-22 22:00:00,0.7858224593553723
2020-12-23 06:00:00,0.09922715510936028
2020-12-23 12:00:00,0.5315497831792539
2020-12-23 16:00:00,0.5717225328828885
2020-12-23 22:00:00,0.4699793692672264
2020-12-24 06:00:00,0.1026783520857139
2020-12-24 12:00:00,0.493752977071799
2020-12-24 16:00:00,0.6646558401638104
2020-12-24 22:00:00,0.3748019111864704
2020-12-25 06:00:00,0.15748678433678454
2020-12-25 12:00:00,0.6382955167801173
2020-12-25 16:00:00,0.47955471252503185
2020-12-25 22:00:00,0.5317556847158372
2020-12-26 06:00:00,0.18893645630342099
2020-12-26 12:00:00,0.4026290516282094
2020-12-26 16:00:00,0.5325219601478325
2020-12-26 22:00:00,0.3482167901244226
2020-12-27 06:00:00,0.08282669551005795
2020-12-27 12:00:00,0.5326958977890875
2020-12-27 16:00:00,0.6859706310775565
2020-12-27 22:00:00,0.4718104547546981
2020-12-28 06:00:00,0.08085062918203978
2020-12-28 12:00:00,0.6129109988089784
2020-12-28 16:00:00,0.6173705683993969
